text,label
Thank you for your time.,0
I wish I could more but I am trying to pay my bills with what I make here.,1
I choose 0.30 dollar for donation,1
thank you for your approach.,0
"Believe it or not, 10 cents makes a difference in a child's life!",1
"Ok, well thank you for your time and telling me about this wonderful organization.",0
"We do it for them, not for ourselves.",1
"Oh, thanks for the website, I am sure that it has a lot of information that I could use to learn more about it.",0
"I'm doing great, thanks.",0
"National, State & Local Govs, 20% from UN & Other Multi-Lateral Funding Institutions, 19% from Individuals like you and me, 11% from corporations, 7% from Foundations and 1% from other sources.",1
I make money as a musician so basically I don't make money.,1
Thank you.,0
"Thank you for donation, there will never be enough people like you in the world!",0
Have you heard of that charity before?,1
Thank you so much.,0
"I've been thinking of donating to charity, but I could never find the right one.",1
"On behalf of children worldwide, thank you for your kindness.",0
Thank you so much!,0
Ok thank you,0
Thank you so much for telling me about this.,0
Alright thank you for contributing to Save the Children.,0
This program has saves a great deal of lives.,1
Thank you again.,0
Thank you for your donation as i guarantee you donation goes towards to the children,0
Oh?,1
That sounds like a decent organization.,1
"Whatever you choose to do or the amount you want to give, I feel like you've changed my mind about charity, not the other way around, so I want to thank you for that.",0
Thank you very much forthat info you have been very helpful!,0
Cool thank you.,0
"I am fine thanks, It's not been a long time I am on MTurk, but It is interesting how they are working on donating, Are you interested in donating?",0
"Alliance members co-ordinate emergency-relief efforts, helping to protect children from the effects of war and violence.",1
How much of the $2 payment for this task would you like to donate?,1
good thanks.,0
Thank you!,0
I would definitely donate because I often donate to charities,1
Thank you!,0
"Thanks for your dollar, the research team will collect all donations and send it to Save the Children.",0
"I don't personally work for save the children, but I myself have donated several times to the charity.",1
Thanks.,0
You are welcome.,1
Would like to receive a thank you from Save the Children?,0
Thank you for filling me in on information regarding the charity,0
Thank you so much as every little counts and I appreciate your donation,0
yes 0.15 is correcr,1
"I donate sometimes well, to other charities",1
Its an organization that creates oportunities for children in need and hunger,1
That's great! Thank you very much for your donation!,0
"Thanks for your dollar, the research team will collect all donations and send it to Save the Children.",0
"I took a little time to look up information on the organization, but didn't see that.",1
That's nothing more than whats said in their infomercials.,1
How can you assure me?,1
Hi there!,1
"Perhaps people could go and help in person, rather than donating money?",1
Thank you for your generosity!,0
you can check their website  URL,1
Thank you for your guidance.,0
They are known to help in disasters too.,1
Do you ever donate to charity?,1
Have an awesome day and thank you again!,0
Have you ever heard of Save the Children?,1
Thank you.,0
Thanks How much do you typically give to charity in a year?,0
How are you today?,1
Thank you so much as every little counts and I appreciate your donation,0
"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",1
I'm doing well. Thanks.,0
I sponsor through World Vision.,1
So do I.,1
"Oh, I didn't think of it like that either.",1
Thanks for doing your part!,0
On behalf of Save the children i would like to say thank you for your donation and have a great day!,0
okay done.. thanks,0
Yes.,1
Thank you so much for your time and donation.,0
Mention the organization's credentials and international impact,1
I have an affinity for children.,1
thanks,0
Thank you so much as every little counts and I appreciate your donation,0
"Yes, $1 - thank you",0
"Ok, thank you so much for your help.",0
Thanks for being aware of that particular nuance.,0
No thank you for the work that you do,0
I am well today thank you.,0
Thank you for your time.,0
How can I help?,1
"Thanks, that is awesome",0
"We do Offer programs where you You can choose to sponsor a child in the US, or sponsor a child from around the world!",1
"The children will thank you, do you think you can do a little more?",0
I have to thank you again for your $1 donation.,0
Thank you.,0
"Thank you for your time, and for the opportunity.",0
thank you so much for offering your help for childrens' donation,0
That is how much our help is needed.,1
Our team will collect that and you will be helping children in need.,1
"Ok, thank you for your time!!!",0
Great! Thank you for your donation!,0
Anything you can add to the donation will go directly to helping them.,1
No thank you,0
I have an idea.,1
I have not,1
That is great!,1
"Thanks i will, i think thats 10 too",0
It's great to know that there are others who feel the same way.,1
Thank you for all that you are doing.,0
I hope you continue your donations.,1
Thank you.,0
thank you for putting time on effort on this.,0
Thank you!,0
How long have you been supporting this charity?,1
I am.,1
Can you specify the amount of donation,1
"Okay, that sounds great!  Thanks!",0
Thank you.,0
Thank you for telling me about this organization,0
Really?,1
You will receive a photo with the child you sponsor and can correspond with them if you choose.,1
But i think more rich people should come forward to establish such children's charity,1
Thanks for talking me thru this today!,0
I just want to thank you for helping out this great charity.,0
"Yes, $1 - thank you",0
Yup!,1
hello how are you,1
Thank you very much.,0
"Thank you again, and have a great day.",0
do they help kids in africa too,1
thank you for your approach.,0
Thank you for all the information,0
Thank you for your help!,0
some people donate whole their life and time.,1
Thank you so much for your time and donation.,0
Donating part of a purchase is such an easy way for a large amount of people to donate money.,1
Thank you very much.,0
Thanks again for donating.,0
Is there anything else I should know about the charity?,1
"Okay, thank you.",0
You too and Thanks again!!,0
Thank you for your kindness.,0
And can help these poor children in such a big way.,1
"I am well, thank you.",0
"Make a Wish Foundation is a good one, have you heard of them?",1
I am doing well thank you and same here,0
"Again, I really appreciate it and hope you have a great evening!",1
Hi there.,1
I have to thank you again for your $1 donation.,0
wow! thanks on behalf of the organization! that is generous!,0
Thank you for your generous donation.,0
"Hello, how are you?",1
"Well, thank you for wishing me well.",0
Thank you,0
"Your donation will be directly deducted from your task payment, would you like to give more?",1
Thank you for supporting the children of the world.,0
Thanks!,0
Thank you so much! What are you hoping your donation will help with?,0
Thank you very much.,0
I am still not 100% confident this isn't a scam as it is all done via the computer and not face to face.,1
"thanks, same to you.",0
"Oh man, I can't believe it!",1
"Oh, I know children did not ask to grow up in these coditions adults have let them down in so many ways",1
Thank you :),0
No thank you,0
I don't trust the bigger charities.,1
"I know that any small donation counts, because the more individuals donate the more impact they can make.",1
"Good luck to you in your job search, things will be bettter for you in the future.",1
Thanks for your help and have a good Turk day :D,0
"That's very impressive, I am glad that I am donating this charity now that I know more about them.",1
"that is a good approach, i have been doing some research on charities",1
I would like to personally thank you for that.,0
so sad.,1
"Absolutely, and I'm sure you do too.",1
Why not give what you were going to give to St Jude to Save the Children?,1
This year we are on track to hit 3 million thanks to generous people like you!,0
"I wish to and I like the idea of charity donantions, but personal donations is not within my current budget.",1
Thank you very much for your generous donation!,0
Very well thanks.,0
I do a fair amount,1
Thank you for taking the time to introduce me to this charity!,0
I want to thank you again for bringing awareness to this important charity.,0
Okay.,1
"I feel bad about only giving $5, do you think we should give more?",1
Thank you.,0
"Thank you for your time, have a great day.",0
Hello!,1
Thank you!,0
That sounds good.,1
Do you know where I can go to donate?,1
"Yes, thank you.",0
Thanks again for chatting with me.,0
Thank you for your guidance.,0
"Thanks for your dollar, the research team will collect all donations and send it to Save the Children.",0
thank you sir.,0
"THEY GIVE THE EDUCATION, FOOD, CLOTHS ,ETC.,",1
Thanks again.,0
"To church, I return tithes and I also do the offerings",1
Thank you for being so giving.,0
I am good thank you.,0
"This is,  URL  ??",1
Helping people makes people feel good,1
"Ok, thank you for your time and donation, have a great day!",0
It's basically what it sounds like,1
Thank you again for the donation.,0
Yes.,1
"Yes, they are also connected to big companies like IKEA and Walt Disney.",1
I am doing well thank you and same here,0
What children organization?,1
Sounds good.,1
"I donated before, since they have very clear financial reports on their website and they are connected to other big organizations I trust them.",1
sure thanks again,0
"As you can see, they've been around for a quite a while.",1
"Thank you, I'm sure the children will appreciate it.",0
Will you be doing so as well?,1
"Like when I was in my twenties, but these days I have only made donations to animal rescue groups within the past two years.",1
Hello?,1
thank you.,0
It's a non-governmental organization that helps with children's rights.,1
Do small I think,1
"A year ago, I saw kid begging on the street who look really hungry.",1
Ok thank you,0
good thanks.,0
Thank you for your donation!,0
It is great.,1
ok thank alot,0
Thank you for supporting the children of the world.,0
"Fine, thank you.",0
I do think it is a good cause.,1
would you donate to that charity?,1
Thank you!,0
Thank you for telling me about the charity.,0
"I started back in college, when an extra few dollars a month was a lot to give, and now that I've moved on in my career and life I'm thankful I'm able to give more.",0
I have donated $100,1
Or do you donate to other ones also?,1
"They concentrate on developing countries, but, personally, I think that there is just as great a need abroad as there is at home",1
"Great, thank you very much",0
I accept that!,1
yes i do,1
Do you ever donate to charity?,1
"On behalf of Save The Children, THANK YOU!",0
But the thing is not everyone has the time to do so cause of work and stuff.. so here is where you can still make an impact with your donations..,1
Thanks for the information.,0
Thank you for asking.,0
I am fine thank.,0
Thank you for your guidance.,0
"If so, how much do you give?",1
I like to donate money and time to charities that help children so I also want to thank you for educating me on this charity!,0
Thank you so much!,0
"Cassidy, you'd be surprised how emotionally attached I am to them and I have never even met them.",1
Unfortunately Save the Children does not discriminate against any suffering child.,1
I would like to donate $2 then.  Thank you!,0
Tha k you so much for the infkrmation,1
That's good of you to donate.,1
Ya.. It will definitely work and save the children's future..,1
Something I found pretty cool is Save The Children actually helped children fully recover in Texas after Hurricane Harvey.,1
"Thank you, you too sir.",0
What about you?,1
I would like to donate money to a charity to help this cause,1
"Actually, I'm really troubled by the answer.",1
Thank you so much.,0
I hope it is helpful to the children,1
"Thats great, Thank You",0
I always wanted children of my own and could never conceive a child.,1
My dqaughter and I are Homeless at the moment and have to sleep in parking lots..,1
Thank you.,0
That's great!,1
Thank you for your contribution!,0
thank you.,0
I'm guessing you would input your donation amount at the end of the task.,1
"Yes, thank you.",0
May I ask why?,1
"But its ok, I work every Sunday.",1
what do i need to do now to help?,1
"Sure, I'd love to hear what charity you participate in",1
Thank you.,0
"sometimes , it depends on what types",1
I would consider donating $0.50.,1
Thank you.,0
Thank you so much for taking the time to speak with me and also for your donation.,0
Thank you very much forthat info you have been very helpful!,0
They're very transparent in their work and do great things to help children in underprivileged countries.,1
It broke my heart to see that famous photograph of a child with a vulture sitting next to it.,1
thank you for donating,0
"However, before you do, I'd like to tell you a bit more",1
How do you end this study.,1
It's all about giving.,1
Thank you very much!,0
Its one of our largest fundraisers of the year.,1
Thank you for your recognition.,0
No thank you for the work that you do,0
Thank you!,0
Wonderful.,1
"Okay, that sounds great!  Thanks!",0
It's really easy to get cynical about life and if people really benefit from any of this.,1
Thank you.,0
"I'll probably just donate the whole 0.30, if you are sure it is real & will help kids.",1
"You can choose any amount from $0 to all your payment.""",1
I am here to talk to you about the childrens charity called Save the Children,1
thank you sir.,0
Have you ever made a donation to them?,1
It is.,1
Education?,1
Thank you for your time.,0
Thanks for helping me help children.,0
You too!,1
Thank you so much for taking the time to speak with me and also for your donation.,0
Thank you.,0
I just want to thank you for helping out this great charity.,0
"Good morning, how are you?",1
Thank you for your donation.,0
Very well thanks.,0
"thank you,I just want to help this world and especially the children within it and save the children is doing that job",0
Thank you buddy.,0
Thank you so much for your time and the effort you are putting towards this very reputable charity!!,0
"I like how ""Save the Children"" works on health and educational issues in 120 countries.",1
I understand but these children have even less than us.,1
thank you for your support,0
Yes it does and thank you for the donation,0
Thanks again.,0
"Just think of it this way, instead of getting your morning coffee, or that bag of chips at lunch, you could donate $2 today and help ensure that 3 children get the care they need and food in their stomachs.",1
I think I have seen commercials on tv advertising the charity.,1
Thank you. You too,0
Thank you for your time today.,0
thank you.,0
Thank you!,0
Thanks for your time and effort.,0
"I think I'm getting eager to see what happens next with the research and the charity, so I'm about to move on.",1
Thank you for supporting the children of the world.,0
Thank you!,0
thank u sir,0
"Thank you for donation, there will never be enough people like you in the world!",0
"Yes, I absolutely would.",1
Thanks.,0
if you think about it 5 cents will buy pretty much nothing anymore but to this charity it means so much more.,1
Thank you very much!,0
Thank you for telling me about the charity.,0
"Thank you very much, you have no idea how much this helps.",0
"Save the Children helps to promote childrens rights to health, education, and safety.",1
"yes, I was going to as soon as I saw the charity it was going to such a great cause",1
Would $2.00 be too much to ask?,1
And I thank you,0
Thank you for your help!,0
absolutely thank you so much!!,0
Yes they are doing real good work,1
"However, it is completely up to you!",1
"Well it is a bit rainy, and it has been cold, but we are going to get a heat wave in the high 80's this week!",1
Thank you for being so giving.,0
Oh i bet. I would love to hear stories about the children that have been saved,1
Thanks for your attention and help.,0
Me too.,1
He went through a TON of testing and that's how they caught it.,1
"Yes, I do as well.",1
It's so sad to me that anyone should go without food in our modern world.,1
"Great, thank you!",0
Do they provide food for these people?,1
It is a trustworthy organizaition that will use your donation to the fullest,1
thank you very much,0
Thanks for your help and have a good Turk day :D,0
I have to thank you again for your $1 donation.,0
how do i know money will go to children and it's not a scam?,1
How much do you like to donate to the charity now?,1
"Adults often can't fend for themselves when there's a crisis, but children are especially vulnerable.",1
How involved are you in the organization?,1
Ok great.,1
I donate to charities often and can lose track of what I donate to.,1
"Haha nice, I'll take your word for it for now :)",1
Thank you so much!,0
it is great things to do,1
A recent successful result came from 2017 from a program in Malawi to help save newborn lives.,1
Thanks so much.,0
Thank you for introducing me to another great charity that is trying to do good work.,0
I am not an expert but I believe they help children in war torn areas to get to safety and make food and medical supplies available,1
Good thanks.,0
"they help make sure children have the right to health care, education and safety.",1
"It would be more, but not without more research.",1
"Yes, Thank you for time and attention, and thanks for helping.",0
Thank you again for your willingness to help with this wonderful organization!,0
They're helping kids worldwise but also very close to home.,1
sounds good thanks,0
Thank you!,0
"Ok, I saw the website and I am willing to donate $10",1
"No, thank you!",0
"I would suggest $20 a month if you can! If not, whatever you can spare.",1
These kids really deserve it :),1
Would you like to know about a potential child this money would be helping?,1
"I'm doing well, thank you!",0
i am from oakham,1
"Thank you so much, same to you!",0
thank you again for the 5 cents donation.,0
Thank you for introducing me to another great charity that is trying to do good work.,0
Do you donate at all?,1
Thank you.,0
I would like to donate $2 then.  Thank you!,0
I am good.,1
Thank you.,0
Thank you for your kind words.,0
I'm not doing half I'm doing a third.,1
I feel that using money to but food directly in their cities is best.,1
Thank you for the donation,0
No thanks.,0
I would like to donate 5 dollars.,1
This donation will aid in giving at-risk children a chance for hope.,1
They are highly rated by Charity Watch.,1
"Now that our chat is over, I need to ask, ""How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment.",1
"OF course, it will be great for all around, my daughter to see that she should do things like this out of kindness and for the children , thank you",0
I cannot thank you enough for that.,0
YES I ALSO DONATE 50 DOLLAR TO THEM AND I AM VERY TO DONATE THEM AND THANK YOU  FOR  DONATE.,0
Thank you so much!,0
One could be the next president or something!,1
Thank you very much forthat info you have been very helpful!,0
"Children need as much protection as they can get, and every cent donating actually makes a huge difference in their lives.",1
Thank you so much for donating!,0
will you donate some of your payment to save the children?,1
Thank you for your generous donation.,0
Thanks and I think we can submit now,0
Thank you.,0
I don't have any personally therefore I spend my free time helping other kids by taking donations and such.,1
You Know small donations can help a lot of children and their families,1
They do an awesome labor,1
Whenever we have the opportunity to donate from our task rewards I always try to give a little bit.,1
Even just a small amount makes a difference?,1
well we all know there is warlords everywhere even in the USA but we try our very best for our food items to reach the children,1
Thank you.,0
"I have, I have donated christmas gifts to local Toys for Tots every year.",1
Thanks for agreeing to donate!,0
Thanks!,0
Thanks so much.,0
"They even help deal with hurricane relief efforts here in the United States, as they did with Hurricane Harvey last year.",1
Have you ever made a donation that you have been proud to be a part of?,1
Can you help me with that.,1
I go aroudn telling people about the charity to see if they would like to help out.,1
You are very welcome and thank you for being so generous!,0
Alright thank you for contributing to Save the Children.,0
We use to support the mission ??Â¸??Â¸ running our programs and raising funds to help more children.,1
That would be a charity I would donate too for sure.,1
I feel like I do some good by even just being willing to give a penny when I can.,1
thank you.,0
OK.,1
Thank  you,0
Thank you so much for your donation!,0
30 dollars a month can change a child's life,1
Even a small amount!,1
How do you know that they are effective?,1
i feel like i need to do something like that,1
No problem thank you,0
Have you heard of the international organization Save the Children?,1
"These days there are tons of people asking for donations for fake charities, it's sad.",1
I hope that is adequate and helps them for food and shelter.,1
Have a wonderful day!,1
Your donation will be directly deducted from your task payment.,1
"Kind of sad how bad it got down there, but also amazing how everyone came together to help out.",1
no this is my first time.,1
thank you again for the 5 cents donation.,0
"Wow, that's amazing.",1
"Welcome, thanks for talking",0
Thank you so much.,0
Thanks so much.,0
Thank you so much :),0
is $20 okay?,1
"I generally do my charitable donations around Christmas, when I had an influx of extra cash.",1
Thanks I would appreciate your help.,0
Thank you.,0
"There were periods in my childhood when money was very short and we had our telephone or power cut off, but I always had a safe place to live and food to eat.",1
Go right ahead.,1
Thank you for your donation!,0
I thought maybe 10 or 15 cents of my pay.,1
What other charities do you support or is your charity of choice?,1
i know.,1
And thank you.,0
yes i am,1
Have a great day!,1
i have my own low times.,1
Thank you and have a nice day,0
No thank you,0
I did not know that.,1
"Sounds good, thank you!",0
Was it a one time donation or continuous?,1
"Thank you for donation, there will never be enough people like you in the world!",0
I am willing to donate $ 10,1
My charity of choice is Save the Children.,1
"Today, you have a unique opportunity to donate part or all of the earnings for completing this task directly to the organization!!",1
I do like the satisfaction of doing good work for and towards others.,1
"I'm learning about this myself now, too.",1
Thank you.,0
Have you seen the kids in Syria?,1
Imagine how helpful even a small fraction of that money would be to these kids,1
I love children.,1
Awesome.,1
Good choice,1
It wouldn't hurt to give more.,1
Thank you.,0
Thank you again!,0
I have no money right now which is why I'm on Mturk tonight.,1
That innocent children are being harmed over something they have no control over!,1
Hello how are you doing,1
I do not.,1
Thank you so much for donating!,0
We're about to get hit by a tropical storm.,1
"Again, no thank you",0
Sure!,1
By helping Save the Children you will directly be allowing a child to grow up and work for things him or herself rather than living in poverty and possibly not even making it out of childhood.,1
hi,1
Hello.,1
i want to commend you for being generous today.,1
okay done.. thanks,0
Thank you.,0
"Thank you, you too.",0
Thank you for introducing me to another great charity that is trying to do good work.,0
"Thank you very much, have a nice day.",0
I am a big fan of organizations who take care of the needs of hurt children.,1
Thank you for taking the time to help assist the charity and I hope that you have a wonderful day!,0
how much would you be willing to donate your payment?,1
"Thank you too, have a good night!",0
No thanks.,0
Do you have a moment to talk about causes for children?,1
I am well.,1
Im fine thank you.,0
Thank you also.,0
Are you familiar with a charity called Save the Children?,1
"Great, thank you very much",0
Thank you for your time and effort.,0
"Thank you again, and have a great day.",0
"It is a international, non governmental organization that promotes children's rights, provides releif and support children in developing countries.",1
I'm doing well. Thanks.,0
Do you have any kids?,1
"Once again, thank you for your donation.",0
"I am well, thank you!",0
It has been a pleasure talking with you!,1
"I actually really need the money that I am making from this hit, so I would only like to donate 20 cents",1
Thank you and I do not want to be rude but I am straight talking person,0
Would like to receive a thank you from Save the Children?,0
They help out many third world countries from all over the world.,1
great!,1
there are many children who suffer today in the world for bread,1
Thank you!,0
Very true!,1
about thousand dollars at least,1
"I'm great, thanks.",0
"These children will receive relief, education and help protect their individual rights",1
That's a whole lot of rice and flour.,1
We really appreciate all of your help and generosity.,1
You must be so releived.,1
"Sounds good, thank you!",0
Thank you again!,0
"If everyone would just give something, everyone could have food and a warm place to sleep.",1
"okay, I might donate",1
Thank you again.,0
Great me too.,1
I would like to donate $2 then.  Thank you!,0
I am so livid I just can't stand it right now.,1
thank you for your approach.,0
Are you willing to give even $0.10 of today's pay to help?,1
Thanks again for donating.,0
Thanks I would appreciate your help.,0
That is very true.,1
Do you think that amount of money would make a difference in a needy child's life?,1
"No, today is just the Save the Children.",1
What are your plans for today?,1
"Okay, thank you.",0
"i didnt know till now , you verified what i heard , they are making something beautiful for the people of Hawaii .",1
Did you know they are actively providing shelter and food to these children in active war zones?,1
"Yeah, I'm just so glad that I know they really help.",1
"I am fine, thank you, Have you ever heard about the organization ""Save the Children""?",0
"Thank you for linking the website, I will check it out right now.",0
"Thats great, Thank You",0
Think about how you were probably going to just waste the measly reward amount you were being offered for this HIT on junk food or coffee and think about what amazing things Save the Children would be able to do with that money.,1
Thank you for helping...save the children.,0
Thank you again.,0
THanks to Save the children.,0
"If I did have extra money, I would probably donate to St Jude's.",1
same thanks for the advice have a good one keep spreading love,0
Thanks again for chatting with me.,0
thank you for donating,0
"i need a little more information, if thats not too much to ask?",1
No thank you.,0
Thank you.,0
Yes it does and thank you for the donation,0
How old are they?,1
Thank you.,0
Thank you so much for your generosity.,0
"Thank you again, and I hope you have a wonderful day!!!",0
Yea...I was donate the charity of save the children.....,1
Thank you!!,0
Thanks for your time and effort.,0
I thought you said you would donate a part of your earnings ?,1
Yes I do think that they do.,1
I'm always so skeptical of charities to be honest.,1
Thank you so much! What are you hoping your donation will help with?,0
"Nice, would like to travel and visit other states sometime when Im free.",1
"Thanks i will, i think thats 10 too",0
Hello how do you feel about the Save the Children charity?,1
"Just a small donation can make a large impact on the entire life of a child and allow them to receive proper medical care and education, food and safety.",1
I thought it will,1
"Oh, one little thing.",1
Thank you so much!,0
It's a very noble cause.,1
sure thanks again,0
Ok thank you,0
Thank you for letting me know.,0
I hear ya.,1
"Save the Children is and how their donation is essential to help ensuring children's rights to health, education, safety, etc.",1
Thank you.,0
Thank you.,0
Thanks again for donating.,0
"Thank you for linking the website, I will check it out right now.",0
"We could all do better, I suppose.",1
It sounds familiar.,1
They promote children's rights and help support kids in developing countries.,1
yes i like to give out things,1
It is a big thing to do.,1
Thank you :),0
"Save the Children helps provide essential basic needs providing for their health, safety, and education internationally.",1
Thank you so much.,0
"Thank you, I would like to make a 50 dollar donation but first.",0
"thanks, same to you.",0
hi,1
Thanks for your time too.,0
Thank you for letting me know.,0
Its because I dont trust non profits,1
"AND, in relation to the US, they are currently working on the Hurricane Lane situation in Hawaii.",1
Thank you!,0
interesting.,1
Thank you for being so giving.,0
Thank you,0
How are you,1
And I thank you,0
do they help kids in africa,1
"this is a charity in america too, are you willing to donate some of your money in the end of the survey?",1
"Well, it's something.",1
Thank you.,0
"I started back in college, when an extra few dollars a month was a lot to give, and now that I've moved on in my career and life I'm thankful I'm able to give more.",0
Hello!,1
I don't have a lot of income to donate to charity :(,1
Thank you.,0
"Thank you, I will do it for sure, have a nice day",0
A charity with that kind of history shows that it has made an amazing impact.,1
Doing alright..,1
I know this may seem a bit forward and I do apologize as I do not mean to offend.,1
Your donation will help those kids so much.,1
Thanks you too,0
Thank you. You too,0
I am good thank you.,0
"interesting, what do the ratings represent",1
Thank you again.,0
Do you have a moment to chat about children causes?,1
thanks again,0
Why can't people just help each other out?,1
wow! thanks on behalf of the organization! that is generous!,0
"Unfortunately, I cant do that.",1
Think of the poor kids in Syria who could get so much for the price of a coffee in Chicago.,1
Thanks for your time too.,0
I do not only help the children but everybody who needs some help if this financial or moral help,1
Thanks so much!,0
Thank you again for donating $10 to Save the Children.,0
"Yes you can write them letters and they can write you back, thanks!",0
"Yes, they all are.",1
Can you pledge with the $ sign in your next reply.,1
Thanks I would appreciate your help.,0
"That's wonderful, thank you!",0
But that's pretty cool what they do.,1
Every little bit helps!,1
Hi,1
Thank you on behalf of these kids.,0
Thank you very much for your generous increase in the donation amount.,0
"YES, SO HOW MUCH DO YOU LIKE TO DONATE TO THE CHARITY NOW?",1
"Yes, I would like to donate at least one dollar to help Save the Children.",1
Thanks for agreeing to donate!,0
"Did you know in the first two months of 2018 alone, over 1,000 children were killed or injured seriously by violence in Syria?",1
"Thanks to our growing community of child sponsors, we increased our impact and reach ??Â¸??Â¸ helping 29% more children than we did in 2014",0
"If so, how much does it take to take care of a sweet child on average?",1
"Thank you for linking the website, I will check it out right now.",0
Yes it does and thank you for the donation,0
It will (supposedly) be directly taken from your payment and donated to the charity.,1
How much do you like to donate to the charity now?,1
"Your $1 a day will help their essential needs like health, education safety and clothing.",1
Thanks for agreeing to donate!,0
Thanks you too,0
What do you think of the kids who weren't born as lucky?,1
Yes it does and thank you for the donation,0
"Thank you so much,  you have no idea how much this will help the children in need!",0
"Yes I am, thank you for asking.",0
"Bangladesh has been one of the largest parts of that Rohingya refugee exodus from Myanmar that I mentioned before and have been struggling themselves taking on more than 655,000 extra people.",1
Thank you again!,0
So you will give $25 today right?,1
Thank you very much for your generous donation!,0
thank u sir,0
How are you?,1
Thank you!,0
"Yes, Well I thank you again for your donation and I wish you a very happy rest of your day!",0
Thank you.,0
what are your thoughts about child abuse?,1
"thanks, same to you.",0
"Well, then I am sure you would be glad to know that the charity is all ready to reach out and help the children there.",1
You would be doing a great service and the charity will be so thankful.,0
"Well, we at Save the Children would like to thank you for your donation and let you know that thanks to donors like you, children around the world are thankful",0
At the same time as a parent I would want the best possible future for my children and I know fiercly that I would do everything in my power to make sure they were in a safe place.,1
I haven't heard too much about it though.,1
My friend is a nurse and she takes a month off every year to go to Africa to help out.,1
Have an awesome day and thank you again!,0
Thank you and have a wonderful day,0
Thank you.,0
yes i am are you?,1
I cant even imagine what these poor families go through.,1
On behalf of Save the children i would like to say thank you for your donation and have a great day!,0
Thank you.,0
Do you work for them?,1
Thank you,0
"Thanks, warmest regards from Alabama",0
Thank you again.,0
Do you know of any other childrens charities?,1
The web address is  URL,1
I would like to donate $0 but its not because I dont believe in the cause.,1
I'm doing well. Thanks.,0
This donation directly goes to children's charity called Save the Children and thanks you so much for this help.,0
"That may be true, but I do like Riley Children's hospital as it is local to my area.",1
thanks will do the same,0
Thank you for being so giving.,0
"Thats great, Thank You",0
Thank you for your kindness.,0
"That's wonderful, thank you!",0
Thank you,0
Thank you and God Bless!,0
"i help with everything they say to me, now im helping finding people donating, thank you for the donation today, god bless you.",0
Thanks.,0
Thank you for your kind words.,0
Thank you for taking the time to introduce me to this charity!,0
"Here, they work on advocacy, education, and help children after emergency situations occur.",1
Do you accept monthly donations of smaller amounts?,1
"Ok, thank you.",0
How much would you like to donate to them today?,1
I may be interested.,1
Thank you.,0
Thank you.,0
What did you get him?,1
"Cool, Thanks for your donation of $0.15 The research team will collect all donations and send it to Save the Children.",0
Fine and you?,1
"Whatever you choose to do or the amount you want to give, I feel like you've changed my mind about charity, not the other way around, so I want to thank you for that.",0
"Yes, that was going to be my next question.",1
We save children.,1
ESpecially since children are being specifically targeted for rape and torture.,1
Indeed.,1
"I am well, thank you",0
Thanks again.,0
I am doing well thank you.,0
Thanks for telling me about it.,0
Thank you.,0
"Yes, that's great.",1
I think I could spare .25.,1
"It was very kind of you, today, to donate your earnings from this chat for the kids.",1
I would like to personally thank you for that.,0
Thank you for all the information,0
Would you like to hear about ways you can help Save the Children today!,1
We have some over head...,1
Thank you for your generous donation.,0
You can choose any amount to all your payment.,1
"Learn about the places we work, the challenges children face and the results we achieve, thanks to supporters like me and you.",0
"no, but i would like to know more about it",1
"If you agree to donate $10, then I can as well.",1
Save the Children is a great organization.,1
"Thank you, I will do it for sure, have a nice day",0
Okay cool I'll donate 1/4 and you donate 1/4 and then we've done our good deed for the day!!!!,1
Thank you so much for that,0
Thank you.,0
Food?,1
Thank you so much.,0
"I will look in to donating my time locally, thank you!",0
Thank you for telling me about the charity.,0
"It's international and nongovernmental, plus it helps many children and their families.",1
Thank you for your donation!,0
I am going to donate as well.,1
thank you so much for offering your help for childrens' donation,0
Thank you for your donation as i guarantee you donation goes towards to the children,0
Do you donate to children's charities often?,1
I have kids here that need help first,1
yes i am sure.,1
Yes it does and thank you for the donation,0
Where are you at?,1
I have two.,1
Did you know you can donate the money you were getting from this HIT to save the children?,1
"awesome, thank you so much",0
"Great, thank you!",0
No problem thank you for telling me about this wonderful charity!,0
"I could not imagine having to watch any child suffer, much less my own.",1
It seems like they're involved in a lot of areas.,1
"a little help can make a big difference, sometimes a family can live with just $30.00 per month",1
Also it will give them food and healthcare they need to survive,1
Just in my country (United States)?,1
I want you to know that whatever you decide to donate will be taken from the amount you make from completing this task.,1
Fine.,1
Thank you so much for telling me about this.,0
"okay, it looks great.",1
"I'm doing great, thanks.",0
I have to thank you again for your $1 donation.,0
I'll donate a $1.,1
yes please!,1
Thank you,0
Alright thank you for contributing to Save the Children.,0
Thank you so much for your time and donation.,0
It is fully listed on the site with an easy to read graphic.,1
"If everyone puts in there fair share then save the children would be even bigger, could you imagine how much children could be saved or help,or both",1
Thank you for participating!,0
"Yes! Alot of the proceeds go towards garments, shoes, and other things for the children.",1
"wish that we could, but like all working on MTurk we are poor ourselves",1
Thank you once again for your donation and feel free to spread the word about the charity to others!,0
Oh yeah defiantly.,1
"Very well, thank you.",0
And thanks for helping!,0
Thank  you!,0
Hi.,1
okay done.. thanks,0
Would you like to donate to the charity as well?,1
Hey there how is it going?,1
No thank you,0
